X,Y,category,data1,data2
8,6,r,0.0781542799460303,0.3369312511421837
9,6,r,0.5908376765563735,0.5805112495941633
10,6,r,0.023820975037570302,0.3421522765054077
1,7,r,0.6819739329608371,0.08819627017399301
2,7,r,0.5856660755382848,0.7764187167959551
3,7,r,0.16754189178235102,0.47212649976666443
4,7,r,0.8617083745733397,0.7475087761552522
5,7,r,0.821515262175522,0.33382901986562863
6,7,r,0.10137707002992957,0.5392513854585387
7,7,r,0.5014619725629627,0.13487912390831103
8,7,r,0.939389479604331,0.795685049900884
9,7,r,0.3304111312397372,0.13418186960334422
10,7,r,0.36466385627842945,0.37192967869347837
1,8,r,0.2859430210577718,0.6929046624404993
2,8,r,0.4865593784058114,0.23193966460934756
3,8,r,0.6091657193847534,0.5693390471964597
4,8,r,0.12095508035132307,0.26239356292539595
5,8,r,0.1013045054473739,0.2973437103493828
6,8,r,0.4949860892559791,0.14414298129606218
7,8,r,0.03251311791011868,0.83300633427717
8,8,r,0.8887214276222068,0.5626811705862393
9,8,r,0.04968898565123958,0.7026811520229346
10,8,r,0.15638847198415817,0.8070223023449009
1,9,r,0.9678240982399011,0.666358481750154
2,9,r,0.16251644141221333,0.049676144244944376
3,9,r,0.6875688298491276,0.4176210387821021
4,9,r,0.43428570560316493,0.3664158347624604
5,9,r,0.7434074380829937,0.5145723805462001
6,9,r,0.2915551190121144,0.7310979939380466
7,9,r,0.6456775146763558,0.05911529003706528
8,9,r,0.8905741332041655,0.49881330753702613
9,9,r,0.39189449474581917,0.23903745623232442
10,9,r,0.21066413424755615,0.16063072495196307
1,10,r,0.10723267004015569,0.19688919146364858
2,10,r,0.9341886269251364,0.5536958759147226
3,10,r,0.29448593792551514,0.8729703200415679
4,10,r,0.8872944242976297,0.8157631180550757
5,10,r,0.012096736709184541,0.4266196396984362
6,10,r,0.26634216134156385,0.710355558695212
7,10,r,0.4858762080349691,0.10341962924896708
8,10,r,0.27135422404853515,0.5338604365252363
9,10,r,0.25236585444042137,0.24462579618078528
10,10,r,0.9656269833042522,0.041540086147144106
1,1,s,0.2674330482715843,0.9850218929150879
2,1,s,0.5992407552660244,0.4228680380778981
3,1,s,0.19219227965820063,0.13568845558838272
4,1,s,0.6072910004472037,0.1317104302457901
5,1,s,0.9219584479428687,0.39616091610653037
6,1,s,0.449490631413745,0.27698139393697774
7,1,s,0.5811306546643178,0.7154533620900172
8,1,s,0.1948490023468078,0.9623192446945344
9,1,s,0.20144095329862288,0.652698024205934
10,1,s,0.39444787859156594,0.9257537094015911
1,2,s,0.8286044504480337,0.8348140126725089
2,2,s,0.5189377712092147,0.2984570351490886
3,2,s,0.3363756904858566,0.5334180415158556
4,2,s,0.9636573742614835,0.5544135997321519
5,2,s,0.12882742532528835,0.3168071955880888
6,2,s,0.17602389673406882,0.9065434749093999
7,2,s,0.36494535712000076,0.6632455096663824
8,2,s,0.9755110810532807,0.3748981152210048
9,2,s,0.1631033965183466,0.8535950530929276
10,2,s,0.7559394079417728,0.8551517853009384
1,3,s,0.3594211448017106,0.27051669686711244
2,3,s,0.341133192574263,0.5770498824462894
3,3,s,0.6364757571371763,0.45167492303031676
4,3,s,0.35396813868180277,0.19254534068741813
5,3,s,0.46434847351575936,0.08230159827071937
6,3,s,0.9402499305949975,0.17626295149754745
7,3,s,0.45070341980240314,0.2110713870101315
8,3,s,0.6128278671877869,0.9284800318814388
9,3,s,0.14205461859929158,0.28076356377574674
10,3,s,0.5462404502655233,0.12507433697729653
1,4,s,0.5162098529693471,0.5779236553174623
2,4,s,0.001105883233356364,0.1268559154697212
3,4,s,0.3211776368855934,0.6310275936977574
4,4,s,0.5058497208700221,0.7051151678965549
5,4,s,0.10870797769423768,0.7689200249225092
6,4,s,0.02078346438725831,0.4176264345966403
7,4,s,0.7201674867849552,0.42408335106697503
8,4,s,0.004529689326980724,0.11428796357307125
9,4,s,0.43867582364135826,0.5629784760972756
10,4,s,0.055587043059045604,0.6034186835159703
1,5,s,0.8564479512780622,0.08391792668511855
2,5,s,0.771046056905304,0.04699052776642354
3,5,s,0.5985816780344443,0.8779633815963306
4,5,s,0.9674114390567828,0.2755426902739502
5,5,s,0.509806813308715,0.12839218146876252
6,5,s,0.34063687055964964,0.5383040744030446
7,5,s,0.5371840967477084,0.7839837508890631
8,5,s,0.5394036212429214,0.1654298205704462
9,5,s,0.3635300364609634,0.7647951301766672
10,5,s,0.09562353907564791,0.33020434914801655
1,6,s,0.13426815139968384,0.27592813500590996
2,6,s,0.7144519958322945,0.969454103039743
3,6,s,0.37471837114355133,0.5442937620630274
4,6,s,0.9982374488180045,0.33608327927951565
5,6,s,0.2543661562975895,0.5672122830204539
6,6,s,0.986808917736756,0.9160763119783368
7,6,s,0.11930157330615743,0.603767438477292
8,6,s,0.0781542799460303,0.8409368690729646
9,6,s,0.5908376765563735,0.889478932987599
10,6,s,0.023820975037570302,0.7717226015552998
1,7,s,0.6819739329608371,0.8521933053547712
2,7,s,0.5856660755382848,0.73671910323713
3,7,s,0.16754189178235102,0.9191735329608215
4,7,s,0.8617083745733397,0.5080966275690606
5,7,s,0.821515262175522,0.1838320518780081
6,7,s,0.10137707002992957,0.96307326707454
7,7,s,0.5014619725629627,0.7192609543038785
8,7,s,0.939389479604331,0.03105630072804788
9,7,s,0.3304111312397372,0.737031443502096
10,7,s,0.36466385627842945,0.7020568121381765
1,8,s,0.2859430210577718,0.22290944208338026
2,8,s,0.4865593784058114,0.6783559384814146
3,8,s,0.6091657193847534,0.8965587795037118
4,8,s,0.12095508035132307,0.5081547878581038
5,8,s,0.1013045054473739,0.06534808291016314
6,8,s,0.4949860892559791,0.8175287847953192
7,8,s,0.03251311791011868,0.8835669669481986
8,8,s,0.8887214276222068,0.5020130520644586
9,8,s,0.04968898565123958,0.17176562043807653
10,8,s,0.15638847198415817,0.40791733165080923
1,9,s,0.9678240982399011,0.9358997344390262
2,9,s,0.16251644141221333,0.9253771072855981
3,9,s,0.6875688298491276,0.45704673790605943
4,9,s,0.43428570560316493,0.9942493720888429
5,9,s,0.7434074380829937,0.5257593235209569
6,9,s,0.2915551190121144,0.24961028378260974
7,9,s,0.6456775146763558,0.9214303116238703
8,9,s,0.8905741332041655,0.2676359130799917
9,9,s,0.39189449474581917,0.7332548500417101
10,9,s,0.21066413424755615,0.5594676252832939
1,10,s,0.10723267004015569,0.02464734876314678
2,10,s,0.9341886269251364,0.9454057784694722
3,10,s,0.29448593792551514,0.7768165371233694
4,10,s,0.8872944242976297,0.8875760035090235
5,10,s,0.012096736709184541,0.37034070827711363
6,10,s,0.26634216134156385,0.3693002117587074
7,10,s,0.4858762080349691,0.2953193504242895
8,10,s,0.27135422404853515,0.5879724676994823
9,10,s,0.25236585444042137,0.4951034605056195
10,10,s,0.9656269833042522,0.9897900892231425
1,1,t,0.2674330482715843,0.09422323667355315
2,1,t,0.5992407552660244,0.08168469810451517
3,1,t,0.19219227965820063,0.752449254497484
4,1,t,0.6072910004472037,0.29945032145776107
5,1,t,0.9219584479428687,0.9209519700544075
6,1,t,0.449490631413745,0.7083257392497022
7,1,t,0.5811306546643178,0.45768526355503336
8,1,t,0.1948490023468078,0.7878649807625872
9,1,t,0.20144095329862288,0.8933997880286701
10,1,t,0.39444787859156594,0.36027622791576486
1,2,t,0.8286044504480337,0.03760308260648926
2,2,t,0.5189377712092147,0.5890034605365482
3,2,t,0.3363756904858566,0.35235722053475804
4,2,t,0.9636573742614835,0.22087843168781307
5,2,t,0.12882742532528835,0.029169617163401496
6,2,t,0.17602389673406882,0.9553709139354101
7,2,t,0.36494535712000076,0.5144128997628467
8,2,t,0.9755110810532807,0.7239842715915593
9,2,t,0.1631033965183466,0.994505155964758
10,2,t,0.7559394079417728,0.30675956392147574
1,3,t,0.3594211448017106,0.18656649095309819
2,3,t,0.341133192574263,0.08292937616324947
3,3,t,0.6364757571371763,0.9995377364070288
4,3,t,0.35396813868180277,0.9306190843383383
5,3,t,0.46434847351575936,0.7212861666441177
6,3,t,0.9402499305949975,0.311402896529933
7,3,t,0.45070341980240314,0.6760282104355989
8,3,t,0.6128278671877869,0.9799820779257985
9,3,t,0.14205461859929158,0.686475314418605
10,3,t,0.5462404502655233,0.6412933087070292
1,4,t,0.5162098529693471,0.7886836461973483
2,4,t,0.001105883233356364,0.028132661311190965
3,4,t,0.3211776368855934,0.7988238641333267
4,4,t,0.5058497208700221,0.4988811023189421
5,4,t,0.10870797769423768,0.18772366352871916
6,4,t,0.02078346438725831,0.24538021765670526
7,4,t,0.7201674867849552,0.8040179436117216
8,4,t,0.004529689326980724,0.41028110898237924
9,4,t,0.43867582364135826,0.6271311818877512
10,4,t,0.055587043059045604,0.27502907106988883
1,5,t,0.8564479512780622,0.9231505720315341
2,5,t,0.771046056905304,0.42601161752078764
3,5,t,0.5985816780344443,0.40262791809292475
4,5,t,0.9674114390567828,0.741173982927631
5,5,t,0.509806813308715,0.1657759799198073
6,5,t,0.34063687055964964,0.3575665093447047
7,5,t,0.5371840967477084,0.666228999624904
8,5,t,0.5394036212429214,0.4352145120712111
9,5,t,0.3635300364609634,0.5519959345770958
10,5,t,0.09562353907564791,0.17210273236733564
1,6,t,0.13426815139968384,0.5222475032881293
2,6,t,0.7144519958322945,0.6536203576197721
3,6,t,0.37471837114355133,0.638361451555812
4,6,t,0.9982374488180045,0.1504439104170121
5,6,t,0.2543661562975895,0.813776155900037
6,6,t,0.986808917736756,0.03876052633047944
7,6,t,0.11930157330615743,0.26427280053300284
8,6,t,0.0781542799460303,0.28118138644881063
9,6,t,0.5908376765563735,0.8986857561538887
10,6,t,0.023820975037570302,0.16160225047334154
1,7,t,0.6819739329608371,0.5768582419448053
2,7,t,0.5856660755382848,0.776869477563559
3,7,t,0.16754189178235102,0.04933236915198369
4,7,t,0.8617083745733397,0.9038482153102334
5,7,t,0.821515262175522,0.7240189991256537
6,7,t,0.10137707002992957,0.7418346066518866
7,7,t,0.5014619725629627,0.1607267831895417
8,7,t,0.939389479604331,0.8906381115579622
9,7,t,0.3304111312397372,0.5802135974130065
10,7,t,0.36466385627842945,0.48537188699893496
1,8,t,0.2859430210577718,0.3693273914811147
2,8,t,0.4865593784058114,0.8942367019601165
3,8,t,0.6091657193847534,0.2830560758600926
4,8,t,0.12095508035132307,0.42889566335615714
5,8,t,0.1013045054473739,0.1701683626430408
6,8,t,0.4949860892559791,0.1328401471278049
7,8,t,0.03251311791011868,0.6826370075315005
8,8,t,0.8887214276222068,0.6793409777808002
9,8,t,0.04968898565123958,0.8836296730407562
10,8,t,0.15638847198415817,0.5760495219084439
1,9,t,0.9678240982399011,0.3439457308659546
2,9,t,0.16251644141221333,0.8744921500677503
3,9,t,0.6875688298491276,0.7555176658103252
4,9,t,0.43428570560316493,0.19323695520642403
5,9,t,0.7434074380829937,0.7610331063269782
6,9,t,0.2915551190121144,0.1272909750160257
7,9,t,0.6456775146763558,0.8357186645854664
8,9,t,0.8905741332041655,0.502041102921378
9,9,t,0.39189449474581917,0.28080984425413846
10,9,t,0.21066413424755615,0.5632680309773973
1,10,t,0.10723267004015569,0.2242977680572682
2,10,t,0.9341886269251364,0.15132028176671086
3,10,t,0.29448593792551514,0.7389166443800987
4,10,t,0.8872944242976297,0.18162502206636189
5,10,t,0.012096736709184541,0.8715497839787767
6,10,t,0.26634216134156385,0.06071846809244463
7,10,t,0.4858762080349691,0.15842428658406482
8,10,t,0.27135422404853515,0.5969147631450696
9,10,t,0.25236585444042137,0.29681564237427704
10,10,t,0.9656269833042522,0.6098024285779253
1,1,u,0.2674330482715843,0.6087894474747458
2,1,u,0.5992407552660244,0.27089368746140907
3,1,u,0.19219227965820063,0.7838100790835142
4,1,u,0.6072910004472037,0.8938887235707897
5,1,u,0.9219584479428687,0.23906145469697815
6,1,u,0.449490631413745,0.43077412985880736
7,1,u,0.5811306546643178,0.865287284472537
8,1,u,0.1948490023468078,0.8731713248971018
9,1,u,0.20144095329862288,0.8422107113541984
10,1,u,0.39444787859156594,0.7472607100134023
1,2,u,0.8286044504480337,0.841757233816352
2,2,u,0.5189377712092147,0.6999765254751316
3,2,u,0.3363756904858566,0.9133801170567984
4,2,u,0.9636573742614835,0.11574712896678863
5,2,u,0.12882742532528835,0.09179814627606797
6,2,u,0.17602389673406882,0.2829412759144747
7,2,u,0.36494535712000076,0.16552801114937454
8,2,u,0.9755110810532807,0.13006451666630947
9,2,u,0.1631033965183466,0.08652599369668357
10,2,u,0.7559394079417728,0.8010206995623683
1,3,u,0.3594211448017106,0.41200013944380476
2,3,u,0.341133192574263,0.7153327556123278
3,3,u,0.6364757571371763,0.3421679435993108
4,3,u,0.35396813868180277,0.9531782841026712
5,3,u,0.46434847351575936,0.5777149001211935
6,3,u,0.9402499305949975,0.035473552057990854
7,3,u,0.45070341980240314,0.13197662903609986
8,3,u,0.6128278671877869,0.8322352654161198
9,3,u,0.14205461859929158,0.5838008170798341
10,3,u,0.5462404502655233,0.23418864557384533
1,4,u,0.5162098529693471,0.2339587309368346
2,4,u,0.001105883233356364,0.5507912245106866
3,4,u,0.3211776368855934,0.682985979439932
4,4,u,0.5058497208700221,0.48194597789188165
5,4,u,0.10870797769423768,0.6079324053707915
6,4,u,0.02078346438725831,0.11542347477539505
7,4,u,0.7201674867849552,0.558103874124989
8,4,u,0.004529689326980724,0.7469873885795921
9,4,u,0.43867582364135826,0.23133974743224162
10,4,u,0.055587043059045604,0.34659136792838874
1,5,u,0.8564479512780622,0.30631360233938887
2,5,u,0.771046056905304,0.040184403612584574
3,5,u,0.5985816780344443,0.9101909194194542
4,5,u,0.9674114390567828,0.7137626944006769
5,5,u,0.509806813308715,0.3624624733747457
6,5,u,0.34063687055964964,0.788948062973876
7,5,u,0.5371840967477084,0.9706094991493444
8,5,u,0.5394036212429214,0.7039182568177367
9,5,u,0.3635300364609634,0.9388216177752111
10,5,u,0.09562353907564791,0.8607769804684947
1,6,u,0.13426815139968384,0.7266675631412142
2,6,u,0.7144519958322945,0.8899883036951133
3,6,u,0.37471837114355133,0.19444475405043793
4,6,u,0.9982374488180045,0.6166095234162406
5,6,u,0.2543661562975895,0.3331157929070552
6,6,u,0.986808917736756,0.6542017185198787
7,6,u,0.11930157330615743,0.2922018253804888
8,6,u,0.0781542799460303,0.735520718251057
9,6,u,0.5908376765563735,0.46409257197633846
10,6,u,0.023820975037570302,0.4785766897034659
1,7,u,0.6819739329608371,0.8660792484491059
2,7,u,0.5856660755382848,0.5660787045606717
3,7,u,0.16754189178235102,0.9471283343162995
4,7,u,0.8617083745733397,0.6818270951603553
5,7,u,0.821515262175522,0.312561888755883
6,7,u,0.10137707002992957,0.026654094886677582
7,7,u,0.5014619725629627,0.6011936525418372
8,7,u,0.939389479604331,0.7873329914143257
9,7,u,0.3304111312397372,0.15994342492966906
10,7,u,0.36466385627842945,0.7106994999194707
1,8,u,0.2859430210577718,0.2722941773770642
2,8,u,0.4865593784058114,0.9627791337685571
3,8,u,0.6091657193847534,0.794709800584298
4,8,u,0.12095508035132307,0.10366481653310622
5,8,u,0.1013045054473739,0.39696709806795416
6,8,u,0.4949860892559791,0.13734159757877662
7,8,u,0.03251311791011868,0.5171568340140933
8,8,u,0.8887214276222068,0.11822761090861855
9,8,u,0.04968898565123958,0.140902907819776
10,8,u,0.15638847198415817,0.10371244209218022
1,9,u,0.9678240982399011,0.6596924529223251
2,9,u,0.16251644141221333,0.052766419508131435
3,9,u,0.6875688298491276,0.8965999719548511
4,9,u,0.43428570560316493,0.7787101954092044
5,9,u,0.7434074380829937,0.07182685051337057
6,9,u,0.2915551190121144,0.7900471945688768
7,9,u,0.6456775146763558,0.18205500534374208
8,9,u,0.8905741332041655,0.020973306582458662
9,9,u,0.39189449474581917,0.17866201122557368
10,9,u,0.21066413424755615,0.19274180073398184
1,10,u,0.10723267004015569,0.7518472946159225
2,10,u,0.9341886269251364,0.2902775831741621
3,10,u,0.29448593792551514,0.37415789443528646
4,10,u,0.8872944242976297,0.0461267799799121
5,10,u,0.012096736709184541,0.27257173101537113
6,10,u,0.26634216134156385,0.34625721975469714
7,10,u,0.4858762080349691,0.24047108617552648
8,10,u,0.27135422404853515,0.5508802442912384
9,10,u,0.25236585444042137,0.951533578918954
10,10,u,0.9656269833042522,0.43937528992242947
1,1,v,0.2674330482715843,0.49880939384171863
2,1,v,0.5992407552660244,0.24943702648455846
3,1,v,0.19219227965820063,0.8363441872364006
4,1,v,0.6072910004472037,0.44875315935989013
5,1,v,0.9219584479428687,0.47999725592747855
6,1,v,0.449490631413745,0.030508765299396723
7,1,v,0.5811306546643178,0.40307422111318636
8,1,v,0.1948490023468078,0.017132558853364732
9,1,v,0.20144095329862288,0.454360973045253
10,1,v,0.39444787859156594,0.5534722712592546
1,2,v,0.8286044504480337,0.05056684063603767
2,2,v,0.5189377712092147,0.06449920022367117
3,2,v,0.3363756904858566,0.6850675279458507
4,2,v,0.9636573742614835,0.547589489683825
5,2,v,0.12882742532528835,0.07148405127812352
6,2,v,0.17602389673406882,0.21271314430046595
7,2,v,0.36494535712000076,0.7325662728724982
8,2,v,0.9755110810532807,0.42122060337370004
9,2,v,0.1631033965183466,0.6182534716791863
10,2,v,0.7559394079417728,0.5595502329076881
1,3,v,0.3594211448017106,0.15659722779305463
2,3,v,0.341133192574263,0.9134828305616194
3,3,v,0.6364757571371763,0.7840362916823888
4,3,v,0.35396813868180277,0.4272805418934611
5,3,v,0.46434847351575936,0.9845531976133083
6,3,v,0.9402499305949975,0.7785135937512042
7,3,v,0.45070341980240314,0.52895684241567
8,3,v,0.6128278671877869,0.33209684389774874
9,3,v,0.14205461859929158,0.9510533094597703
10,3,v,0.5462404502655233,0.9915192439104241
1,4,v,0.5162098529693471,0.8794091119074815
2,4,v,0.001105883233356364,0.7201722595403048
3,4,v,0.3211776368855934,0.13915289434943146
4,4,v,0.5058497208700221,0.383376997255404
5,4,v,0.10870797769423768,0.039437923735886615
6,4,v,0.02078346438725831,0.7068758984454903
7,4,v,0.7201674867849552,0.16801257103940348
8,4,v,0.004529689326980724,0.5645762257158321
9,4,v,0.43867582364135826,0.13740785051284132
10,4,v,0.055587043059045604,0.3652661808999762
1,5,v,0.8564479512780622,0.2282664245020707
2,5,v,0.771046056905304,0.9331642171648364
3,5,v,0.5985816780344443,0.6286585838312027
4,5,v,0.9674114390567828,0.8230395587195188
5,5,v,0.509806813308715,0.618748894330472
6,5,v,0.34063687055964964,0.5440280246430286
7,5,v,0.5371840967477084,0.6843423549125202
8,5,v,0.5394036212429214,0.232879326306212
9,5,v,0.3635300364609634,0.26181990986625137
10,5,v,0.09562353907564791,0.17653604219633534
1,6,v,0.13426815139968384,0.9020311432924599
2,6,v,0.7144519958322945,0.9883859588454139
3,6,v,0.37471837114355133,0.07535983622597398
4,6,v,0.9982374488180045,0.04620764453349879
5,6,v,0.2543661562975895,0.7596372879905219
6,6,v,0.986808917736756,0.2563937557119661
7,6,v,0.11930157330615743,0.13611779252100042
8,6,v,0.0781542799460303,0.7896931583313875
9,6,v,0.5908376765563735,0.7021459141659462
10,6,v,0.023820975037570302,0.0011267972695675477
1,7,v,0.6819739329608371,0.7379259321580817
2,7,v,0.5856660755382848,0.28014079460523733
3,7,v,0.16754189178235102,0.9099929296776532
4,7,v,0.8617083745733397,0.9489303632155931
5,7,v,0.821515262175522,0.28054403909546544
6,7,v,0.10137707002992957,0.3973467417221439
7,7,v,0.5014619725629627,0.44750439929345187
8,7,v,0.939389479604331,0.4147318169519877
9,7,v,0.3304111312397372,0.20409838996925955
10,7,v,0.36466385627842945,0.16567128035962642
1,8,v,0.2859430210577718,0.7930889956704079
2,8,v,0.4865593784058114,0.5661992382997181
3,8,v,0.6091657193847534,0.9775925333340592
4,8,v,0.12095508035132307,0.5924164726363947
5,8,v,0.1013045054473739,0.823034984548643
6,8,v,0.4949860892559791,0.6179916526875254
7,8,v,0.03251311791011868,0.6601260737191326
8,8,v,0.8887214276222068,0.40669288996056785
9,8,v,0.04968898565123958,0.5151347833108603
10,8,v,0.15638847198415817,0.3014904308815233
1,9,v,0.9678240982399011,0.25276146691323165
2,9,v,0.16251644141221333,0.7765116012638461
3,9,v,0.6875688298491276,0.10096384444372042
4,9,v,0.43428570560316493,0.6622993386572963
5,9,v,0.7434074380829937,0.3476605543039638
6,9,v,0.2915551190121144,0.44633786805891085
7,9,v,0.6456775146763558,0.26728424957839436
8,9,v,0.8905741332041655,0.10830742431271234
9,9,v,0.39189449474581917,0.39857348805042037
10,9,v,0.21066413424755615,0.5241152549124485
1,10,v,0.10723267004015569,0.9061507043496895
2,10,v,0.9341886269251364,0.17495896427471636
3,10,v,0.29448593792551514,0.07416836799628757
4,10,v,0.8872944242976297,0.6568999484680981
5,10,v,0.012096736709184541,0.7556556923976036
6,10,v,0.26634216134156385,0.32685093731961923
7,10,v,0.4858762080349691,0.7668544466834891
8,10,v,0.27135422404853515,0.271889436370664
9,10,v,0.25236585444042137,0.953021172292493
10,10,v,0.9656269833042522,0.41586006453926694
1,1,w,0.2674330482715843,0.21850678006731916
2,1,w,0.5992407552660244,0.8708090003183394
3,1,w,0.19219227965820063,0.8984570989904879
4,1,w,0.6072910004472037,0.12580779700429268
5,1,w,0.9219584479428687,0.7654690857574346
6,1,w,0.449490631413745,0.03500542936486317
7,1,w,0.5811306546643178,0.42371921937223234
8,1,w,0.1948490023468078,0.8875894387506464
9,1,w,0.20144095329862288,0.263239422777768
10,1,w,0.39444787859156594,0.04774029395412449
1,2,w,0.8286044504480337,0.5595140276046121
2,2,w,0.5189377712092147,0.5114285418717646
3,2,w,0.3363756904858566,0.40075758175021525
4,2,w,0.9636573742614835,0.9994884509325873
5,2,w,0.12882742532528835,0.012716501858121565
6,2,w,0.17602389673406882,0.13640071832258593
7,2,w,0.36494535712000076,0.46806460829063445
8,2,w,0.9755110810532807,0.3914425559330347
9,2,w,0.1631033965183466,0.519452032492407
10,2,w,0.7559394079417728,0.6795779471528105
1,3,w,0.3594211448017106,0.6695019614297727
2,3,w,0.341133192574263,0.5696871393398597
3,3,w,0.6364757571371763,0.5648417747837283
4,3,w,0.35396813868180277,0.5314445044664534
5,3,w,0.46434847351575936,0.6492462677126273
6,3,w,0.9402499305949975,0.9086664054269163
7,3,w,0.45070341980240314,0.8636953402808608
8,3,w,0.6128278671877869,0.24332909963015936
9,3,w,0.14205461859929158,0.8132005139188289
10,3,w,0.5462404502655233,0.822821215193249
1,4,w,0.5162098529693471,0.7302901255712337
2,4,w,0.001105883233356364,0.5823532254958397
3,4,w,0.3211776368855934,0.1708847052837803
4,4,w,0.5058497208700221,0.7357754058974392
5,4,w,0.10870797769423768,0.24625551336777085
6,4,w,0.02078346438725831,0.5152310105896123
7,4,w,0.7201674867849552,0.9364696972709825
8,4,w,0.004529689326980724,0.6933442326043574
9,4,w,0.43867582364135826,0.19280299591205452
10,4,w,0.055587043059045604,0.8213167919459083
1,5,w,0.8564479512780622,0.9175058739927652
2,5,w,0.771046056905304,0.330940666922797
3,5,w,0.5985816780344443,0.4124742445924745
4,5,w,0.9674114390567828,0.543568998607368
5,5,w,0.509806813308715,0.5752387062260448
6,5,w,0.34063687055964964,0.8105287620818943
7,5,w,0.5371840967477084,0.3320351382326183
8,5,w,0.5394036212429214,0.9236019938984594
9,5,w,0.3635300364609634,0.5268318230026129
10,5,w,0.09562353907564791,0.8942826292229615
1,6,w,0.13426815139968384,0.2690953000736416
2,6,w,0.7144519958322945,0.7628842344763839
3,6,w,0.37471837114355133,0.9120430893548817
4,6,w,0.9982374488180045,0.13994042853540667
5,6,w,0.2543661562975895,0.05371238807073786
6,6,w,0.986808917736756,0.7686789339888302
7,6,w,0.11930157330615743,0.04040870434933819
8,6,w,0.0781542799460303,0.5311455374145447
9,6,w,0.5908376765563735,0.001082084769074676
10,6,w,0.023820975037570302,0.17918360817107215
1,7,w,0.6819739329608371,0.1274594501514561
2,7,w,0.5856660755382848,0.794534612608173
3,7,w,0.16754189178235102,0.7522279637946836
4,7,w,0.8617083745733397,0.08122238624917555
5,7,w,0.821515262175522,0.6930657519390147
6,7,w,0.10137707002992957,0.5435533912064578
7,7,w,0.5014619725629627,0.5431723946315651
8,7,w,0.939389479604331,0.04226099997525301
9,7,w,0.3304111312397372,0.5911209455698461
10,7,w,0.36466385627842945,0.4124887303908106
1,8,w,0.2859430210577718,0.03300957545539129
2,8,w,0.4865593784058114,0.05955316549363254
3,8,w,0.6091657193847534,0.8381911604383964
4,8,w,0.12095508035132307,0.005973885599078632
5,8,w,0.1013045054473739,0.18669727685418824
6,8,w,0.4949860892559791,0.922771864504062
7,8,w,0.03251311791011868,0.9892237847068889
8,8,w,0.8887214276222068,0.01410369580469184
9,8,w,0.04968898565123958,0.8659072922909348
10,8,w,0.15638847198415817,0.7192299004871362
1,9,w,0.9678240982399011,0.9143823392881271
2,9,w,0.16251644141221333,0.9596320847902863
3,9,w,0.6875688298491276,0.8160191367353132
4,9,w,0.43428570560316493,0.4935608382666583
5,9,w,0.7434074380829937,0.2077799904572304
6,9,w,0.2915551190121144,0.19362794002938888
7,9,w,0.6456775146763558,0.515841831011244
8,9,w,0.8905741332041655,0.16756702966829973
9,9,w,0.39189449474581917,0.0053260328872364315
10,9,w,0.21066413424755615,0.9433446577582626
1,10,w,0.10723267004015569,0.5275794586090748
2,10,w,0.9341886269251364,0.25033144496597504
3,10,w,0.29448593792551514,0.5581260702959608
4,10,w,0.8872944242976297,0.7649173597668294
5,10,w,0.012096736709184541,0.26605516695506326
6,10,w,0.26634216134156385,0.0677480660979326
7,10,w,0.4858762080349691,0.02559547400261819
8,10,w,0.27135422404853515,0.21162106601536446
9,10,w,0.25236585444042137,0.6373552460568919
10,10,w,0.9656269833042522,0.6418957987653156
1,1,x,0.2674330482715843,0.7842445564737713
2,1,x,0.5992407552660244,0.06918832982763001
3,1,x,0.19219227965820063,0.7193224471602706
4,1,x,0.6072910004472037,0.9467384399705705
5,1,x,0.9219584479428687,0.9806436745867996
6,1,x,0.449490631413745,0.1910299843390998
7,1,x,0.5811306546643178,0.9810034983903854
8,1,x,0.1948490023468078,0.9581836111052914
9,1,x,0.20144095329862288,0.3926540050701163
10,1,x,0.39444787859156594,0.27096722787021366
1,2,x,0.8286044504480337,0.008690680993254096
2,2,x,0.5189377712092147,0.7384140168510168
3,2,x,0.3363756904858566,0.6460395746036265
4,2,x,0.9636573742614835,0.536876929785924
5,2,x,0.12882742532528835,0.7211838747916107
6,2,x,0.17602389673406882,0.976375488060894
7,2,x,0.36494535712000076,0.12562400557429187
8,2,x,0.9755110810532807,0.1499342048023803
9,2,x,0.1631033965183466,0.7955545480797401
10,2,x,0.7559394079417728,0.16731584813723377
1,3,x,0.3594211448017106,0.8047804993134103
2,3,x,0.341133192574263,0.5304041002125228
3,3,x,0.6364757571371763,0.04479022194639615
4,3,x,0.35396813868180277,0.5301116235762249
5,3,x,0.46434847351575936,0.5015227537176865
6,3,x,0.9402499305949975,0.14887475668110883
7,3,x,0.45070341980240314,0.7605561494053232
8,3,x,0.6128278671877869,0.30843549435496576
9,3,x,0.14205461859929158,0.773825035356194
10,3,x,0.5462404502655233,0.778625975080882
1,4,x,0.5162098529693471,0.37061727943092126
2,4,x,0.001105883233356364,0.5749191214047321
3,4,x,0.3211776368855934,0.1904448194836964
4,4,x,0.5058497208700221,0.18952248321498055
5,4,x,0.10870797769423768,0.3524465868402542
6,4,x,0.02078346438725831,0.008665298861908699
7,4,x,0.7201674867849552,0.815791285493227
8,4,x,0.004529689326980724,0.9517118356275663
9,4,x,0.43867582364135826,0.8878367773548758
10,4,x,0.055587043059045604,0.5670968292885691
1,5,x,0.8564479512780622,0.36274632571059484
2,5,x,0.771046056905304,0.45124035489354364
3,5,x,0.5985816780344443,0.8936875038873285
